n_step,ijk,num_load,A1,A2,A3,A4,Tup,Tmid,Tdown,23x,23y,23z,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
11,1,293,0.2819336,0.2643555,0.07685547,0.2819336,0,0,0,-8.041497e+01,-2.747180e+01,1.009340e+02,2.679179e+02,3.105227e+02,     0,2.465358e+02,     0,1.057116e+02,1.005777e+02,3.294451e+02,2.331039e+02,2.297979e+02,6.127382e+02,5.229598e+02,5.690313e+02,1.881274e+02,2.678583e+02,2.169583e+02,1.224151e+02,8.025189e+01,6.703727e+01,8.711087e+01,5.610120e+01,2.693655e+01,     0,2.844248e+02,     0,2.575925e+02,     0,     0,3.969576e+02,6.722652e+02,6.452395e+02,4.067470e+02
11,1,294,0.2194336,0.07685547,0.1393555,0.2194336,0,0,0,-5.010780e+01,-3.432017e+01,8.095535e+01,2.729637e+02,2.156943e+02,     0,1.494042e+02,     0,1.864663e+02,1.727260e+02,3.995625e+02,4.020524e+02,4.118744e+02,2.502106e+02,2.564680e+02,2.675051e+02,1.140682e+02,1.117476e+02,1.009932e+02,3.414520e+01,5.128639e+01,5.112330e+01,4.911064e+01,5.652970e+01,5.522963e+01,     0,     0,1.371213e+02,     0,1.555733e+02,1.034295e+02,3.985953e+02,5.417381e+02,5.417514e+02,3.935253e+02
30,2,295,0.09443359,0.2018555,0.2643555,0.09443359,0,0,0,-4.894835e+01,-5.209488e+01,-1.223397e+02,1.346262e+00,4.046289e-01,     0,3.580403e-01,     0,3.067310e-01,2.727160e-01,     0,4.949449e-01,6.406408e-01,2.413617e-01,2.926977e-01,6.100829e-01,1.461854e-01,2.199552e-01,1.257061e-01,     0,4.392219e-02,1.380806e-01,1.980051e-01,1.826596e-01,2.301722e-01,     0,     0,2.575174e-02,     0,9.839942e-02,4.262667e-02,5.371082e-01,8.498477e-01,9.755086e-01,5.038276e-01
17,1,296,0.1100586,0.1549805,0.1549805,0.1100586,0,0,0,-1.268687e+01,-5.015126e+01,5.020519e+00,2.248230e+00,1.306359e+00,     0,1.067317e+00,     0,7.972594e-01,7.665632e-01,1.115253e+00,1.616734e+00,1.680483e+00,1.319304e+00,1.482227e+00,1.691201e+00,8.841662e-01,7.702067e-01,6.626870e-01,1.200698e-01,2.070231e-01,2.828716e-01,3.899995e-01,3.747855e-01,3.886670e-01,     0,4.637728e-02,1.496351e-01,8.143255e-02,1.486895e-01,1.293719e-01,2.042757e+00,2.632089e+00,2.799859e+00,1.956074e+00
14,1,297,0.2350586,0.2799805,0.2799805,0.2350586,0,0,0,-1.241607e+02,-1.840098e+01,1.182302e+02,6.654495e+01,6.499664e+01,     0,5.400840e+01,     0,5.357855e+01,3.626779e+01,1.091899e+02,6.850561e+01,8.911836e+01,8.895542e+01,6.795257e+01,1.085172e+02,3.593227e+01,5.329194e+01,2.441764e+01,2.592167e+01,1.569550e+01,2.325929e+01,2.347001e+01,1.585157e+01,2.570387e+01,     0,1.412562e+01,1.067551e+01,1.023896e+01,1.479754e+01,6.864225e+00,8.518771e+01,1.569923e+02,1.568231e+02,8.497441e+01
30,2,298,0.2975586,0.09248047,0.2174805,0.2975586,0,0,0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN
13,1,299,0.1725586,0.2174805,0.09248047,0.1725586,0,0,0,-4.521639e+01,-3.798954e+01,8.104312e+01,1.107053e+02,1.235111e+02,     0,1.040295e+02,     0,3.956393e+01,4.180606e+01,1.084074e+02,8.770733e+01,8.278303e+01,2.070017e+02,1.903794e+02,1.865411e+02,9.112085e+01,9.928548e+01,9.440804e+01,3.686072e+01,2.325010e+01,1.833379e+01,2.653050e+01,1.665049e+01,6.405512e+00,     0,7.753953e+01,     0,7.786270e+01,     0,     0,1.803147e+02,2.439909e+02,2.339587e+02,1.753684e+02
12,1,300,0.1413086,0.06123047,0.2487305,0.1413086,0,0,0,-2.954805e+01,-3.512592e+01,6.598450e+01,1.119824e+02,7.399765e+01,     0,5.912450e+01,     0,7.682430e+01,8.190183e+01,1.464593e+02,1.560213e+02,1.630498e+02,3.924244e+01,3.828467e+01,4.961173e+01,2.251519e+01,1.447883e+01,1.734687e+01,     0,3.955246e+00,1.749292e+01,7.980982e+00,1.248298e+01,2.848980e+01,     0,     0,9.138449e+01,     0,8.141668e+01,3.632964e+01,1.158945e+02,1.469930e+02,1.602833e+02,1.268370e+02
13,1,301,0.2663086,0.1862305,0.1237305,0.2663086,0,0,0,-8.026500e+01,-2.688676e+01,1.024582e+02,2.440010e+02,2.749580e+02,     0,2.035175e+02,     0,1.445919e+02,1.221149e+02,3.486191e+02,2.811040e+02,2.924863e+02,4.632935e+02,4.076944e+02,4.633048e+02,1.664735e+02,2.175709e+02,1.623321e+02,7.969197e+01,7.099862e+01,6.978021e+01,7.814940e+01,6.422878e+01,4.903538e+01,     0,1.591516e+02,4.364773e+00,1.317951e+02,1.533147e+01,3.410420e+01,3.973179e+02,6.267961e+02,6.215911e+02,4.039058e+02
9,1,302,0.2038086,0.1237305,0.06123047,0.2038086,0,0,0,-4.388405e+01,-3.889012e+01,7.292873e+01,2.135918e+02,2.537240e+02,     0,2.020280e+02,     0,1.066347e+02,1.197517e+02,2.556628e+02,2.541211e+02,2.352568e+02,3.941922e+02,3.919197e+02,3.671584e+02,1.692828e+02,1.770792e+02,1.897741e+02,5.118640e+01,5.233258e+01,4.174387e+01,4.746288e+01,4.957032e+01,2.617763e+01,     0,1.468424e+02,     0,1.323265e+02,1.773171e+00,2.297788e+01,3.918103e+02,5.212569e+02,5.187491e+02,3.949741e+02
18,1,303,0.07880859,0.2487305,0.1862305,0.07880859,0,0,0,-6.149029e+01,-4.766529e+01,-1.398847e+02,1.379098e+00,4.063455e-01,     0,3.454832e-01,     0,2.547268e-01,2.376968e-01,     0,3.852254e-01,5.414392e-01,3.379677e-01,3.491024e-01,6.256562e-01,2.396652e-01,2.975610e-01,1.564518e-01,     0,3.700346e-02,1.145106e-01,2.744787e-01,1.482206e-01,1.880359e-01,     0,     0,     0,3.991195e-02,4.420522e-02,2.003629e-02,5.558714e-01,8.638028e-01,9.280837e-01,5.129948e-01
14,1,304,0.07099609,0.115918,0.272168,0.07099609,0,0,0,-5.161600e+01,-4.352458e+01,-1.306947e+02,1.229790e+00,3.763246e-01,     0,3.142164e-01,     0,2.906408e-01,3.238755e-01,     0,4.744207e-01,6.777796e-01,1.330915e-01,1.554813e-01,3.825282e-01,1.067055e-01,1.000202e-01,8.323355e-02,     0,     0,1.130846e-01,1.191359e-01,1.140373e-01,1.892158e-01,     0,     0,2.202786e-01,     0,1.848275e-01,6.626807e-02,4.459052e-01,6.431181e-01,8.000859e-01,4.995930e-01
14,1,305,0.1959961,0.240918,0.147168,0.1959961,0,0,0,-6.742292e+01,-2.962872e+01,1.013371e+02,9.886513e+01,1.074174e+02,     0,8.771284e+01,     0,4.281263e+01,3.790869e+01,1.113648e+02,8.198271e+01,8.459831e+01,1.764710e+02,1.538359e+02,1.696857e+02,7.382790e+01,8.817853e+01,6.836249e+01,3.573741e+01,2.267217e+01,2.094222e+01,2.834421e+01,1.856550e+01,1.434664e+01,     0,5.554054e+01,     0,5.336727e+01,     0,     0,1.501113e+02,2.218864e+02,2.151239e+02,1.475657e+02
8,1,306,0.2584961,0.05341797,0.08466797,0.2584961,0,0,0,-5.245625e+01,-3.624741e+01,7.768781e+01,3.645574e+02,3.220574e+02,     0,2.172995e+02,     0,2.129979e+02,2.214698e+02,5.490782e+02,5.717074e+02,5.474754e+02,4.537597e+02,4.810205e+02,4.645731e+02,1.872590e+02,1.752067e+02,1.895032e+02,5.164357e+01,8.822168e+01,6.777066e+01,7.157772e+01,9.335264e+01,6.144502e+01,     0,9.801058e+01,1.694200e+02,7.580990e+01,1.974050e+02,1.466154e+02,5.820577e+02,8.122015e+02,8.137241e+02,5.811257e+02
17,1,307,0.1334961,0.178418,0.209668,0.1334961,0,0,0,-1.656758e+01,-5.276749e+01,7.277789e+00,1.977999e+00,9.690412e-01,     0,8.010231e-01,     0,7.102940e-01,6.153832e-01,8.606207e-01,1.316595e+00,1.457855e+00,8.391358e-01,9.379039e-01,1.301678e+00,5.439436e-01,5.224723e-01,3.748564e-01,5.236057e-02,1.469131e-01,2.578961e-01,3.276412e-01,3.279107e-01,3.980758e-01,     0,     0,1.912731e-01,     0,2.112041e-01,1.205523e-01,1.436867e+00,2.014160e+00,2.207940e+00,1.368902e+00
13,1,308,0.1647461,0.08466797,0.115918,0.1647461,0,0,0,-3.493630e+01,-3.415501e+01,6.783114e+01,1.795967e+02,1.446149e+02,     0,1.096624e+02,     0,1.230265e+02,1.223111e+02,2.356092e+02,2.432279e+02,2.420457e+02,1.648525e+02,1.701956e+02,1.690699e+02,8.523455e+01,8.237087e+01,8.258267e+01,2.283151e+01,3.077604e+01,2.922025e+01,2.789118e+01,3.235207e+01,3.032107e+01,     0,1.497348e+00,6.936486e+01,     0,7.647087e+01,5.626508e+01,2.737362e+02,3.449642e+02,3.453852e+02,2.730041e+02
16,1,309,0.2897461,0.209668,0.240918,0.2897461,0,0,0,-1.155311e+02,-2.003001e+01,1.129902e+02,2.317972e+02,2.111163e+02,     0,1.523127e+02,     0,1.989155e+02,1.362496e+02,4.223536e+02,2.921319e+02,3.679226e+02,2.929321e+02,2.367492e+02,3.615484e+02,1.082841e+02,1.625091e+02,6.981559e+01,7.432629e+01,5.789439e+01,8.270870e+01,8.029933e+01,6.362664e+01,8.319003e+01,     0,4.495858e+01,7.893774e+01,2.611938e+01,1.120692e+02,6.525980e+01,3.122246e+02,5.647074e+02,5.635279e+02,3.070314e+02
11,1,310,0.2272461,0.147168,0.178418,0.2272461,0,0,0,-7.126826e+01,-2.958899e+01,9.939805e+01,2.020121e+02,1.733319e+02,     0,1.248432e+02,     0,1.486821e+02,1.223168e+02,3.051030e+02,2.655339e+02,2.946264e+02,2.147675e+02,1.990127e+02,2.379079e+02,9.038604e+01,1.092259e+02,7.597522e+01,4.047030e+01,4.208148e+01,4.952439e+01,4.734956e+01,4.535359e+01,4.922551e+01,     0,1.059059e+01,6.966633e+01,5.008370e+00,8.309162e+01,5.824415e+01,2.909483e+02,4.272751e+02,4.279444e+02,2.885225e+02
18,1,311,0.1022461,0.272168,0.05341797,0.1022461,0,0,0,-1.782594e+01,-4.100821e+01,4.648237e+01,1.741611e+01,1.846106e+01,     0,1.805748e+01,     0,3.196159e+00,3.150769e+00,1.043316e+01,7.968084e+00,6.976242e+00,3.362975e+01,3.205826e+01,2.770694e+01,1.902513e+01,1.669581e+01,1.837238e+01,5.816774e+00,2.435953e+00,1.425192e+00,4.099345e+00,7.901012e-01,     0,     0,1.508158e+01,     0,1.743039e+01,     0,     0,2.867372e+01,3.472633e+01,3.182262e+01,2.600684e+01
16,1,312,0.08662109,0.06904297,0.225293,0.08662109,0,0,0,-9.405313e+00,-4.655905e+01,6.406150e+00,4.332621e+00,2.359942e+00,     0,1.973846e+00,     0,2.310141e+00,2.664936e+00,3.672206e+00,4.636713e+00,4.807431e+00,1.030970e+00,1.115454e+00,1.544418e+00,7.727918e-01,4.247693e-01,6.400897e-01,     0,8.243625e-02,5.663267e-01,2.430317e-01,3.885089e-01,9.017842e-01,     0,     0,2.593196e+00,     0,2.109396e+00,8.999373e-01,3.541879e+00,4.368955e+00,4.935874e+00,3.962447e+00
12,1,313,0.2116211,0.194043,0.100293,0.2116211,0,0,0,-5.843924e+01,-3.393856e+01,9.040017e+01,1.735820e+02,2.042660e+02,     0,1.622573e+02,     0,7.707327e+01,7.799451e+01,1.989876e+02,1.657645e+02,1.651669e+02,3.284251e+02,2.999850e+02,3.096408e+02,1.314159e+02,1.541283e+02,1.395945e+02,5.620503e+01,4.161161e+01,3.582121e+01,4.584526e+01,3.497266e+01,2.240586e+01,     0,1.208476e+02,     0,1.132538e+02,     0,1.909415e+00,2.849033e+02,4.072671e+02,3.987070e+02,2.841860e+02
9,1,314,0.2741211,0.131543,0.162793,0.2741211,0,0,0,-8.054000e+01,-2.780172e+01,1.013396e+02,2.965307e+02,2.656006e+02,     0,1.795421e+02,     0,2.133062e+02,1.711633e+02,4.840523e+02,4.151949e+02,4.564855e+02,3.677160e+02,3.417762e+02,4.082283e+02,1.406246e+02,1.733294e+02,1.165228e+02,6.466306e+01,7.317475e+01,8.003051e+01,8.012984e+01,7.859516e+01,7.469007e+01,     0,5.606418e+01,1.122591e+02,3.775079e+01,1.410438e+02,9.973215e+01,4.384909e+02,6.813942e+02,6.820448e+02,4.341052e+02
18,1,315,0.1491211,0.256543,0.287793,0.1491211,0,0,0,-2.223181e+01,-3.844535e+01,-5.423275e+01,1.469281e+00,4.402449e-01,     0,4.271374e-01,     0,4.046111e-01,3.186038e-01,1.632134e-01,5.727007e-01,7.572190e-01,3.796995e-01,3.759668e-01,7.691269e-01,2.146655e-01,3.090492e-01,1.221250e-01,     0,3.499143e-02,1.553812e-01,2.586821e-01,2.203149e-01,2.841689e-01,     0,     0,     0,     0,1.280428e-01,4.915244e-02,6.566774e-01,1.069348e+00,1.200265e+00,5.504262e-01
13,1,316,0.1178711,0.162793,0.06904297,0.1178711,0,0,0,-2.523622e+01,-3.778724e+01,5.693272e+01,6.647432e+01,7.641647e+01,     0,6.700967e+01,     0,2.671176e+01,3.012821e+01,6.055677e+01,5.461265e+01,5.020731e+01,1.146079e+02,1.110551e+02,1.022047e+02,6.196755e+01,6.161449e+01,6.431819e+01,1.755336e+01,1.180447e+01,8.798651e+00,1.311387e+01,8.843499e+00,3.450534e+00,     0,4.125887e+01,     0,4.207029e+01,     0,     0,1.183031e+02,1.437266e+02,1.391132e+02,1.151412e+02
30,2,317,0.2428711,0.287793,0.194043,0.2428711,0,0,0,-7.086222e+01,1.298473e+02,-5.394232e+01,     0,1.949661e+02,     0,1.918507e+01,     0,3.555590e+03,4.806825e+03,1.698825e+02,     0,1.511325e+03,     0,3.738668e+02,1.205382e+03,4.931498e+02,2.738537e+03,     0,     0,6.821123e+02,     0,7.028597e+01,     0,1.036598e+03,     0,5.007736e+03,     0,4.208570e+02,5.834248e+03,8.080059e+03,5.414772e+03,5.537610e+03,     0,3.778026e+02
13,1,318,0.1803711,0.100293,0.256543,0.1803711,0,0,0,-5.122380e+01,-3.502908e+01,8.845119e+01,1.339843e+02,1.009112e+02,     0,7.675744e+01,     0,9.623942e+01,8.963374e+01,1.918465e+02,1.888059e+02,2.078052e+02,6.707929e+01,6.502795e+01,8.879684e+01,3.261721e+01,2.745890e+01,2.426896e+01,7.399182e+00,1.206123e+01,2.595984e+01,1.550508e+01,2.097062e+01,3.986033e+01,     0,     0,9.464653e+01,     0,8.842594e+01,3.989515e+01,1.502491e+02,2.073409e+02,2.214600e+02,1.587371e+02
17,1,319,0.05537109,0.225293,0.131543,0.05537109,0,0,0,-6.446474e+01,-4.377518e+01,-1.487795e+02,1.336335e+00,4.296113e-01,     0,3.505302e-01,     0,2.303827e-01,2.298440e-01,     0,3.610689e-01,5.021207e-01,3.699634e-01,3.939460e-01,6.141544e-01,3.109193e-01,3.219808e-01,1.945494e-01,     0,3.407709e-02,1.030520e-01,2.841511e-01,1.283061e-01,1.571365e-01,     0,     0,     0,6.774267e-02,8.281357e-03,1.092596e-02,6.026493e-01,8.506930e-01,8.995187e-01,5.594396e-01
20,1,320,0.05732422,0.07490234,0.2584961,0.05732422,0,0,0,-4.837406e+01,-4.118044e+01,-1.264516e+02,1.327544e+00,4.365376e-01,     0,3.573868e-01,     0,3.751110e-01,4.193850e-01,1.325810e-01,6.008795e-01,8.320275e-01,1.286199e-01,1.538488e-01,3.472584e-01,1.174084e-01,8.210152e-02,9.024781e-02,     0,     0,1.235193e-01,1.030148e-01,9.906958e-02,2.001815e-01,     0,     0,3.650619e-01,     0,2.960449e-01,1.072579e-01,5.296767e-01,7.133056e-01,8.896430e-01,6.175664e-01
13,1,321,0.1823242,0.1999023,0.1334961,0.1823242,0,0,0,-5.682986e+01,-3.228302e+01,9.279958e+01,1.028028e+02,1.173918e+02,     0,9.443179e+01,     0,4.867410e+01,4.604618e+01,1.157153e+02,9.443335e+01,9.725682e+01,1.761730e+02,1.594939e+02,1.700281e+02,7.784691e+01,8.922489e+01,7.604814e+01,3.163457e+01,2.256597e+01,2.081153e+01,2.678590e+01,1.984806e+01,1.606180e+01,     0,5.315376e+01,     0,5.098417e+01,     0,     0,1.655952e+02,2.313431e+02,2.268439e+02,1.637977e+02
10,1,322,0.2448242,0.1374023,0.07099609,0.2448242,0,0,0,-5.796291e+01,-3.620882e+01,8.517822e+01,2.627946e+02,3.022490e+02,     0,2.291606e+02,     0,1.363857e+02,1.415980e+02,3.477229e+02,3.286769e+02,3.105589e+02,4.977933e+02,4.803450e+02,4.731788e+02,1.878450e+02,2.117868e+02,2.094661e+02,6.900113e+01,7.359144e+01,6.026437e+01,6.738422e+01,6.851319e+01,3.708482e+01,     0,1.843734e+02,7.474797e+00,1.626057e+02,1.946147e+01,4.120750e+01,4.630592e+02,6.633381e+02,6.565105e+02,4.667129e+02
19,1,323,0.1198242,0.2624023,0.1959961,0.1198242,0,0,0,-2.930528e+01,-3.409972e+01,-8.813252e+01,1.399870e+00,4.254818e-01,     0,3.900928e-01,     0,2.980248e-01,2.858737e-01,4.630753e-02,4.136941e-01,6.270404e-01,4.252244e-01,3.941870e-01,6.818444e-01,2.730820e-01,3.231985e-01,1.607681e-01,     0,1.706365e-02,1.310871e-01,2.545132e-01,1.610877e-01,2.084645e-01,     0,     0,     0,3.329022e-02,5.918195e-02,3.763146e-02,6.418853e-01,9.376620e-01,1.050564e+00,5.648884e-01
16,1,324,0.1510742,0.1686523,0.1647461,0.1510742,0,0,0,-5.034342e+01,-3.144635e+01,8.931760e+01,4.619294e+01,4.688743e+01,     0,3.749033e+01,     0,2.998027e+01,2.650674e+01,5.596398e+01,4.989305e+01,5.350119e+01,5.834735e+01,5.399236e+01,6.029348e+01,2.905978e+01,3.276941e+01,2.697917e+01,1.018577e+01,8.957572e+00,9.883439e+00,1.035972e+01,9.074975e+00,9.788445e+00,     0,7.918699e+00,3.599734e+00,7.329555e+00,3.901978e+00,4.455939e+00,7.234646e+01,9.677038e+01,9.676207e+01,7.224071e+01
30,2,325,0.2760742,0.2936523,0.2897461,0.2760742,0,0,0,-3.554798e+02,-6.358667e+01,-4.122994e+01,1.476066e+02,1.087962e+04,     0,4.565497e+03,     0,1.861751e+03,3.209548e+02,1.309121e+03,8.109115e+02,1.241400e+03,5.171993e+03,1.279784e+04,3.251202e+03,     0,1.276134e+02,3.670216e+03,2.275280e+03,1.385279e+03,     0,7.576073e+03,     0,3.062561e+03,     0,9.431178e+02,2.798093e+03,3.144719e+03,1.586216e+04,4.847525e+03,3.091359e+03,2.223728e+03,3.629870e+03,1.196866e+04
15,1,326,0.2135742,0.1061523,0.2272461,0.2135742,0,0,0,-6.241207e+01,-3.249590e+01,9.472930e+01,1.990814e+02,1.585848e+02,     0,1.140710e+02,     0,1.477622e+02,1.256214e+02,3.018454e+02,2.842167e+02,3.164415e+02,1.382289e+02,1.340029e+02,1.727002e+02,6.202351e+01,6.186584e+01,4.602929e+01,2.079285e+01,2.833779e+01,4.283572e+01,3.233860e+01,3.848382e+01,5.819295e+01,     0,     0,1.214107e+02,     0,1.254792e+02,6.472646e+01,2.497578e+02,3.582553e+02,3.704599e+02,2.531082e+02
14,1,327,0.08857422,0.2311523,0.1022461,0.08857422,0,0,0,-2.243080e+01,-4.014504e+01,-8.823748e+01,1.521244e+00,6.644965e-01,     0,5.822471e-01,     0,2.118424e-01,2.588777e-01,1.374969e-01,5.005983e-01,5.868105e-01,7.899267e-01,8.930188e-01,1.030870e+00,5.624782e-01,4.896862e-01,3.960790e-01,1.419503e-02,2.956300e-02,1.086260e-01,3.055586e-01,1.915330e-01,1.500465e-01,     0,2.259289e-01,     0,2.549137e-01,     0,     0,9.735344e-01,1.258605e+00,1.374867e+00,9.089277e-01
30,2,328,0.1041992,0.1217773,0.1803711,0.1041992,0,0,0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN
11,1,329,0.2291992,0.2467773,0.05537109,0.2291992,0,0,0,-5.609553e+01,-3.812814e+01,8.564101e+01,2.126859e+02,2.424885e+02,     0,2.024221e+02,     0,6.758797e+01,7.559173e+01,2.175956e+02,1.694313e+02,1.561333e+02,4.615923e+02,4.158418e+02,4.074876e+02,1.635225e+02,1.980225e+02,1.939046e+02,8.454950e+01,5.321334e+01,4.045218e+01,5.562582e+01,3.344101e+01,4.632143e+00,     0,2.127936e+02,     0,2.072296e+02,     0,     0,3.350142e+02,4.960124e+02,4.709049e+02,3.308194e+02
8,1,330,0.2916992,0.05927734,0.1178711,0.2916992,0,0,0,-6.692117e+01,-3.320021e+01,8.911013e+01,4.002338e+02,3.422400e+02,     0,2.141039e+02,     0,2.520234e+02,2.308816e+02,6.601429e+02,6.512100e+02,6.569886e+02,4.785070e+02,4.955382e+02,5.164878e+02,1.836198e+02,1.845166e+02,1.654996e+02,6.034266e+01,1.029120e+02,8.912325e+01,9.236323e+01,1.126420e+02,8.519152e+01,     0,8.287116e+01,2.202379e+02,5.807852e+01,2.594666e+02,1.782416e+02,6.062466e+02,9.070657e+02,9.115453e+02,6.001129e+02
13,1,331,0.1666992,0.1842773,0.2428711,0.1666992,0,0,0,-6.749232e+01,-3.026016e+01,1.026932e+02,2.127663e+01,1.778122e+01,     0,1.422827e+01,     0,1.567510e+01,1.343348e+01,2.890733e+01,2.548572e+01,2.933631e+01,1.596044e+01,1.450900e+01,2.023848e+01,7.277167e+00,8.264805e+00,6.297601e+00,3.523711e+00,3.309264e+00,5.123152e+00,3.843043e+00,3.880626e+00,6.326883e+00,     0,     0,7.511785e+00,     0,7.221082e+00,3.633677e+00,2.607809e+01,3.784320e+01,3.904152e+01,2.666736e+01
10,1,332,0.1354492,0.09052734,0.08662109,0.1354492,0,0,0,-2.703448e+01,-3.325156e+01,5.816776e+01,1.285258e+02,1.263472e+02,     0,1.029431e+02,     0,8.272159e+01,8.635917e+01,1.518386e+02,1.570990e+02,1.509544e+02,1.568605e+02,1.607393e+02,1.535384e+02,8.712302e+01,8.515788e+01,8.920569e+01,2.030233e+01,2.358229e+01,2.020482e+01,2.115919e+01,2.380258e+01,1.875467e+01,     0,2.890587e+01,2.194754e+01,2.550447e+01,2.535450e+01,2.451485e+01,2.220234e+02,2.687099e+02,2.683741e+02,2.218758e+02
15,0,333,0.2604492,0.2155273,0.2116211,0.2604492,0,0,0,-1.893647e+02,-8.365882e+01,9.255743e+01,1.076085e+02,1.015698e+02,     0,2.112438e+02,     0,     0,4.545502e+01,5.422546e+02,7.390426e+02,2.825165e+02,2.910788e+02,7.416516e+02,5.365114e+02,4.440604e+01,     0,1.070695e+01,1.689213e+02,2.929844e+02,7.971090e+01,8.193104e+01,2.921878e+02,1.605901e+02,     0,9.241800e+01,7.405930e+01,7.723480e+01,9.023276e+01,4.444308e+01,1.300137e+02,6.839637e+02,6.802289e+02,1.269556e+02
15,1,334,0.1979492,0.1530273,0.2741211,0.1979492,0,0,0,-7.362510e+01,-3.058264e+01,1.047990e+02,1.022996e+02,8.417832e+01,     0,6.450616e+01,     0,7.910719e+01,6.709279e+01,1.564288e+02,1.393972e+02,1.617485e+02,6.438227e+01,5.939047e+01,8.883457e+01,2.800795e+01,2.985586e+01,2.051307e+01,1.325922e+01,1.411947e+01,2.527464e+01,1.668169e+01,1.938297e+01,3.512352e+01,     0,     0,5.858288e+01,     0,5.688772e+01,2.519100e+01,1.191601e+02,1.784509e+02,1.877616e+02,1.234799e+02
19,1,335,0.07294922,0.2780273,0.1491211,0.07294922,0,0,0,-6.787778e+01,-4.453935e+01,-1.474152e+02,1.345906e+00,4.076347e-01,     0,3.375016e-01,     0,2.077516e-01,1.997160e-01,     0,3.022874e-01,4.501489e-01,4.050794e-01,3.809157e-01,6.358866e-01,3.277145e-01,3.487733e-01,1.780030e-01,     0,2.958070e-02,1.020010e-01,3.204875e-01,1.224822e-01,1.623712e-01,     0,7.485493e-03,     0,9.078043e-02,     0,     0,5.573147e-01,8.471940e-01,8.689686e-01,4.990867e-01
11,1,336,0.08076172,0.1452148,0.06318359,0.08076172,0,0,0,-1.511927e+01,-3.455881e+01,4.155168e+01,2.316533e+01,2.588755e+01,     0,2.340548e+01,     0,9.604387e+00,1.076312e+01,1.940487e+01,1.804952e+01,1.639917e+01,3.686990e+01,3.650045e+01,3.303216e+01,2.284408e+01,2.175508e+01,2.279630e+01,5.423502e+00,3.606975e+00,2.678333e+00,4.298750e+00,2.791889e+00,1.143673e+00,     0,1.256372e+01,     0,1.310332e+01,     0,     0,4.152326e+01,4.810924e+01,4.664200e+01,4.022445e+01
13,1,337,0.2057617,0.2702148,0.1881836,0.2057617,0,0,0,-7.843885e+01,3.535787e+01,9.136445e+01,7.923514e+01,7.606409e+01,     0,6.596706e+01,     0,1.148681e+02,3.162936e+01,7.911619e+01,1.246176e+02,6.247109e+01,1.481242e+02,1.353967e+02,1.368988e+02,6.601994e+01,1.168700e+02,4.741906e+01,3.406470e+01,7.589176e+03,2.040977e+01,2.547136e+01,7.590708e+03,1.217988e+01,     0,2.254092e+01,     0,7.847454e+00,     0,     0,1.058969e+02,1.596443e+02,1.878753e+02,1.169918e+02
21,1,338,0.2682617,0.08271484,0.2506836,0.2682617,0,0,0,-7.690469e+01,-3.085288e+01,9.944495e+01,3.103840e+02,2.463590e+02,     0,1.624974e+02,     0,2.438092e+02,1.835891e+02,5.275063e+02,4.814661e+02,5.527710e+02,2.215017e+02,2.159023e+02,2.927834e+02,9.302269e+01,9.754864e+01,5.107523e+01,3.245738e+01,4.907676e+01,7.434676e+01,5.982360e+01,7.149174e+01,1.050012e+02,     0,     0,2.318900e+02,     0,2.541963e+02,1.255862e+02,3.833356e+02,5.928899e+02,6.133805e+02,3.777129e+02
15,1,339,0.1432617,0.2077148,0.1256836,0.1432617,0,0,0,-4.237384e+01,-3.572880e+01,8.195382e+01,4.089012e+01,4.406551e+01,     0,3.710056e+01,     0,1.660161e+01,1.622240e+01,4.012042e+01,3.289105e+01,3.220979e+01,6.739375e+01,6.214323e+01,6.276556e+01,3.302013e+01,3.512026e+01,3.138857e+01,1.210568e+01,7.878523e+00,6.729395e+00,9.673652e+00,6.489765e+00,4.166795e+00,     0,1.981314e+01,     0,2.030852e+01,     0,     0,6.550423e+01,8.641827e+01,8.363303e+01,6.358189e+01
13,1,340,0.1745117,0.05146484,0.2194336,0.1745117,0,0,0,-3.695515e+01,-3.409813e+01,7.217540e+01,1.956476e+02,1.387263e+02,     0,1.035718e+02,     0,1.368194e+02,1.326621e+02,2.691065e+02,2.825846e+02,2.986510e+02,9.570183e+01,9.675220e+01,1.165971e+02,5.113974e+01,3.810524e+01,3.904037e+01,4.368838e+00,1.446403e+01,3.077544e+01,1.924591e+01,2.798356e+01,4.969689e+01,     0,     0,1.502904e+02,     0,1.441399e+02,7.058797e+01,2.272147e+02,2.956051e+02,3.130796e+02,2.379274e+02
